"filename","processname","lastruntime","processpath","runcount","filesize","foldercreatedtime","foldermodifiedtime"
﻿"LOGONUI.EXE-09140401.pf","LOGONUI.EXE","1691560808","C:\WINDOWS\SYSTEM32\LOGONUI.EXE","3","35782","1688103377","1691646348"
﻿"LOGONUI.EXE-09140401.pf","LOGONUI.EXE","1691559020","C:\WINDOWS\SYSTEM32\LOGONUI.EXE","3","35782","1688103377","1691646348"
﻿"LOGONUI.EXE-09140401.pf","LOGONUI.EXE","1691548085","C:\WINDOWS\SYSTEM32\LOGONUI.EXE","3","35782","1688103377","1691646348"
﻿"LOGONUI.EXE-09140401.pf","LOGONUI.EXE","1691493347","C:\WINDOWS\SYSTEM32\LOGONUI.EXE","3","35782","1688103377","1691646348"
﻿"LOGONUI.EXE-09140401.pf","LOGONUI.EXE","1691483194","C:\WINDOWS\SYSTEM32\LOGONUI.EXE","3","35782","1688103377","1691646348"
﻿"LOGONUI.EXE-09140401.pf","LOGONUI.EXE","1691480002","C:\WINDOWS\SYSTEM32\LOGONUI.EXE","3","35782","1688103377","1691646348"
﻿"MAIN.EXE-B176704F.pf","MAIN.EXE","1691650425","C:\USERS\TEST\APPDATA\LOCAL\TEMP\GO-BUILD2949823071\B001\EXE\MAIN.EXE","0","4349","1691650436","1691650436"
﻿"MICROSOFT.SERVICEHUB.CONTROLL-5B6D2F3E.pf","MICROSOFT.SERVICEHUB.CONTROLL","1691650546","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\SERVICEHUB\CONTROLLER\MICROSOFT.SERVICEHUB.CONTROLLER.EXE.CONFIG","0","33278","1691647214","1691650557"
﻿"MICROSOFT.SERVICEHUB.CONTROLL-5B6D2F3E.pf","MICROSOFT.SERVICEHUB.CONTROLL","1691647203","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\SERVICEHUB\CONTROLLER\MICROSOFT.SERVICEHUB.CONTROLLER.EXE.CONFIG","0","33278","1691647214","1691650557"
﻿"MICROSOFT.SHAREPOINT.EXE-DEC1AB8A.pf","MICROSOFT.SHAREPOINT.EXE","1691732914","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.153.0724.0003\MICROSOFT.SHAREPOINT.EXE","0","21423","1691732924","1691732924"
﻿"MICROSOFTEDGEUPDATE.EXE-C4317749.pf","MICROSOFTEDGEUPDATE.EXE","1691746422","C:\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE","0","6846","1688103004","1691746422"
﻿"MICROSOFTEDGEUPDATE.EXE-C4317749.pf","MICROSOFTEDGEUPDATE.EXE","1691742822","C:\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE","0","6846","1688103004","1691746422"
﻿"MICROSOFTEDGEUPDATE.EXE-C4317749.pf","MICROSOFTEDGEUPDATE.EXE","1691739222","C:\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE","0","6846","1688103004","1691746422"
﻿"MICROSOFTEDGEUPDATE.EXE-C4317749.pf","MICROSOFTEDGEUPDATE.EXE","1691735622","C:\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE","0","6846","1688103004","1691746422"
﻿"MICROSOFTEDGEUPDATE.EXE-C4317749.pf","MICROSOFTEDGEUPDATE.EXE","1691732022","C:\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE","0","6846","1688103004","1691746422"
﻿"MICROSOFTEDGEUPDATE.EXE-C4317749.pf","MICROSOFTEDGEUPDATE.EXE","1691728422","C:\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE","0","6846","1688103004","1691746422"
﻿"MICROSOFTEDGEUPDATE.EXE-C4317749.pf","MICROSOFTEDGEUPDATE.EXE","1691724822","C:\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE","0","6846","1688103004","1691746422"
﻿"MICROSOFTEDGEUPDATE.EXE-C4317749.pf","MICROSOFTEDGEUPDATE.EXE","1691721222","C:\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE","0","6846","1688103004","1691746422"
﻿"MIGHOST.EXE-5C8AE776.pf","MIGHOST.EXE","1691662341","C:\WINDOWS\SYSTEM32\MIGWIZ\MIGHOST.EXE","0","5373","1691661279","1691662343"
﻿"MIGHOST.EXE-5C8AE776.pf","MIGHOST.EXE","1691661282","C:\WINDOWS\SYSTEM32\MIGWIZ\MIGHOST.EXE","0","5373","1691661279","1691662343"
﻿"MIGHOST.EXE-5C8AE776.pf","MIGHOST.EXE","1691661282","C:\WINDOWS\SYSTEM32\MIGWIZ\MIGHOST.EXE","0","5373","1691661279","1691662343"
﻿"MIGHOST.EXE-5C8AE776.pf","MIGHOST.EXE","1691661282","C:\WINDOWS\SYSTEM32\MIGWIZ\MIGHOST.EXE","0","5373","1691661279","1691662343"
﻿"MIGHOST.EXE-5C8AE776.pf","MIGHOST.EXE","1691661282","C:\WINDOWS\SYSTEM32\MIGWIZ\MIGHOST.EXE","0","5373","1691661279","1691662343"
﻿"MIGHOST.EXE-5C8AE776.pf","MIGHOST.EXE","1691661281","C:\WINDOWS\SYSTEM32\MIGWIZ\MIGHOST.EXE","0","5373","1691661279","1691662343"
﻿"MIGHOST.EXE-5C8AE776.pf","MIGHOST.EXE","1691661281","C:\WINDOWS\SYSTEM32\MIGWIZ\MIGHOST.EXE","0","5373","1691661279","1691662343"
﻿"MIGHOST.EXE-5C8AE776.pf","MIGHOST.EXE","1691661281","C:\WINDOWS\SYSTEM32\MIGWIZ\MIGHOST.EXE","0","5373","1691661279","1691662343"
﻿"MINTTY.EXE-4FC50731.pf","MINTTY.EXE","1689837288","C:\MSYS64\USR\BIN\MINTTY.EXE","3","12523","1689836701","1689837292"
﻿"MINTTY.EXE-4FC50731.pf","MINTTY.EXE","1689837289","C:\MSYS64\USR\BIN\MINTTY.EXE","3","12523","1689836701","1689837292"
﻿"MINTTY.EXE-4FC50731.pf","MINTTY.EXE","1689837288","C:\MSYS64\USR\BIN\MINTTY.EXE","3","12523","1689836701","1689837292"
﻿"MINTTY.EXE-4FC50731.pf","MINTTY.EXE","1689836701","C:\MSYS64\USR\BIN\MINTTY.EXE","3","12523","1689836701","1689837292"
﻿"MINTTY.EXE-4FC50731.pf","MINTTY.EXE","1689836701","C:\MSYS64\USR\BIN\MINTTY.EXE","3","12523","1689836701","1689837292"
﻿"MINTTY.EXE-4FC50731.pf","MINTTY.EXE","1689836700","C:\MSYS64\USR\BIN\MINTTY.EXE","3","12523","1689836701","1689837292"
﻿"MMC.EXE-EF66D102.pf","MMC.EXE","1688104217","C:\WINDOWS\SYSTEM32\MMC.EXE","3","45693","1688104221","1688104227"
﻿"MMC.EXE-EF66D102.pf","MMC.EXE","1688104211","C:\WINDOWS\SYSTEM32\MMC.EXE","3","45693","1688104221","1688104227"
﻿"MOUSOCOREWORKER.EXE-681A8FEE.pf","MOUSOCOREWORKER.EXE","1691746948","C:\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE","0","14853","1691580988","1691746958"
﻿"MOUSOCOREWORKER.EXE-681A8FEE.pf","MOUSOCOREWORKER.EXE","1691744978","C:\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE","0","14853","1691580988","1691746958"
﻿"MOUSOCOREWORKER.EXE-681A8FEE.pf","MOUSOCOREWORKER.EXE","1691744145","C:\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE","0","14853","1691580988","1691746958"
﻿"MOUSOCOREWORKER.EXE-681A8FEE.pf","MOUSOCOREWORKER.EXE","1691742921","C:\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE","0","14853","1691580988","1691746958"
﻿"MOUSOCOREWORKER.EXE-681A8FEE.pf","MOUSOCOREWORKER.EXE","1691738425","C:\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE","0","14853","1691580988","1691746958"
﻿"MOUSOCOREWORKER.EXE-681A8FEE.pf","MOUSOCOREWORKER.EXE","1691735361","C:\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE","0","14853","1691580988","1691746958"
﻿"MOUSOCOREWORKER.EXE-681A8FEE.pf","MOUSOCOREWORKER.EXE","1691734676","C:\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE","0","14853","1691580988","1691746958"
﻿"MOUSOCOREWORKER.EXE-681A8FEE.pf","MOUSOCOREWORKER.EXE","1691733843","C:\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE","0","14853","1691580988","1691746958"
﻿"MPCMDRUN.EXE-BA64668B.pf","MPCMDRUN.EXE","1691667751","C:\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.18.23070.1004-0\MPCMDRUN.EXE","0","5996","1691667761","1691667761"
﻿"MPCMDRUN.EXE-BA64668B.pf","MPCMDRUN.EXE","1691667751","C:\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.18.23070.1004-0\MPCMDRUN.EXE","0","5996","1691667761","1691667761"
﻿"MPSIGSTUB.EXE-6CB27A06.pf","MPSIGSTUB.EXE","1691702549","C:\WINDOWS\SYSTEM32\MPSIGSTUB.EXE","0","59742","1691655744","1691702550"
﻿"MPSIGSTUB.EXE-6CB27A06.pf","MPSIGSTUB.EXE","1691667765","C:\WINDOWS\SYSTEM32\MPSIGSTUB.EXE","0","59742","1691655744","1691702550"
﻿"MPSIGSTUB.EXE-6CB27A06.pf","MPSIGSTUB.EXE","1691655743","C:\WINDOWS\SYSTEM32\MPSIGSTUB.EXE","0","59742","1691655744","1691702550"
﻿"MSBUILD.EXE-AE9FC428.pf","MSBUILD.EXE","1691748047","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\MSBUILD\CURRENT\BIN\MSBUILD.EXE","0","30506","1691650166","1691748057"
﻿"MSBUILD.EXE-AE9FC428.pf","MSBUILD.EXE","1691747583","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\MSBUILD\CURRENT\BIN\MSBUILD.EXE","0","30506","1691650166","1691748057"
﻿"MSBUILD.EXE-AE9FC428.pf","MSBUILD.EXE","1691747046","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\MSBUILD\CURRENT\BIN\MSBUILD.EXE","0","30506","1691650166","1691748057"
﻿"MSBUILD.EXE-AE9FC428.pf","MSBUILD.EXE","1691746534","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\MSBUILD\CURRENT\BIN\MSBUILD.EXE","0","30506","1691650166","1691748057"
﻿"MSBUILD.EXE-AE9FC428.pf","MSBUILD.EXE","1691746227","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\MSBUILD\CURRENT\BIN\MSBUILD.EXE","0","30506","1691650166","1691748057"
﻿"MSBUILD.EXE-AE9FC428.pf","MSBUILD.EXE","1691746052","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\MSBUILD\CURRENT\BIN\MSBUILD.EXE","0","30506","1691650166","1691748057"
﻿"MSBUILD.EXE-AE9FC428.pf","MSBUILD.EXE","1691745910","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\MSBUILD\CURRENT\BIN\MSBUILD.EXE","0","30506","1691650166","1691748057"
﻿"MSBUILD.EXE-AE9FC428.pf","MSBUILD.EXE","1691745527","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\MSBUILD\CURRENT\BIN\MSBUILD.EXE","0","30506","1691650166","1691748057"
﻿"MSEDGE.EXE-78F14B85.pf","MSEDGE.EXE","1691745961","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","6264","1691561383","1691745961"
﻿"MSEDGE.EXE-78F14B85.pf","MSEDGE.EXE","1691732720","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","6264","1691561383","1691745961"
﻿"MSEDGE.EXE-78F14B85.pf","MSEDGE.EXE","1691732712","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","6264","1691561383","1691745961"
﻿"MSEDGE.EXE-78F14B85.pf","MSEDGE.EXE","1691729646","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","6264","1691561383","1691745961"
﻿"MSEDGE.EXE-78F14B85.pf","MSEDGE.EXE","1691729574","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","6264","1691561383","1691745961"
﻿"MSEDGE.EXE-78F14B85.pf","MSEDGE.EXE","1691728369","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","6264","1691561383","1691745961"
﻿"MSEDGE.EXE-78F14B85.pf","MSEDGE.EXE","1691725997","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","6264","1691561383","1691745961"
﻿"MSEDGE.EXE-78F14B85.pf","MSEDGE.EXE","1691725848","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","6264","1691561383","1691745961"
﻿"MSEDGE.EXE-78F14B86.pf","MSEDGE.EXE","1691745963","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","48370","1691561388","1691745973"
﻿"MSEDGE.EXE-78F14B86.pf","MSEDGE.EXE","1691745962","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","48370","1691561388","1691745973"
﻿"MSEDGE.EXE-78F14B86.pf","MSEDGE.EXE","1691745962","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","48370","1691561388","1691745973"
﻿"MSEDGE.EXE-78F14B86.pf","MSEDGE.EXE","1691745962","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","48370","1691561388","1691745973"
﻿"MSEDGE.EXE-78F14B86.pf","MSEDGE.EXE","1691745962","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","48370","1691561388","1691745973"
﻿"MSEDGE.EXE-78F14B86.pf","MSEDGE.EXE","1691744287","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","48370","1691561388","1691745973"
﻿"MSEDGE.EXE-78F14B86.pf","MSEDGE.EXE","1691740627","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","48370","1691561388","1691745973"
﻿"MSEDGE.EXE-78F14B86.pf","MSEDGE.EXE","1691737027","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","48370","1691561388","1691745973"
﻿"MSEDGE.EXE-78F14B87.pf","MSEDGE.EXE","1691732827","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","18718","1691725158","1691732837"
﻿"MSEDGE.EXE-78F14B87.pf","MSEDGE.EXE","1691729661","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","18718","1691725158","1691732837"
﻿"MSEDGE.EXE-78F14B87.pf","MSEDGE.EXE","1691729643","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","18718","1691725158","1691732837"
﻿"MSEDGE.EXE-78F14B87.pf","MSEDGE.EXE","1691726172","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","18718","1691725158","1691732837"
﻿"MSEDGE.EXE-78F14B87.pf","MSEDGE.EXE","1691726052","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","18718","1691725158","1691732837"
﻿"MSEDGE.EXE-78F14B87.pf","MSEDGE.EXE","1691725995","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","18718","1691725158","1691732837"
﻿"MSEDGE.EXE-78F14B87.pf","MSEDGE.EXE","1691725694","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","18718","1691725158","1691732837"
﻿"MSEDGE.EXE-78F14B87.pf","MSEDGE.EXE","1691725574","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","18718","1691725158","1691732837"
﻿"MSEDGE.EXE-78F14B88.pf","MSEDGE.EXE","1691732827","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","33809","1691725159","1691732837"
﻿"MSEDGE.EXE-78F14B88.pf","MSEDGE.EXE","1691729661","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","33809","1691725159","1691732837"
﻿"MSEDGE.EXE-78F14B88.pf","MSEDGE.EXE","1691729643","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","33809","1691725159","1691732837"
﻿"MSEDGE.EXE-78F14B88.pf","MSEDGE.EXE","1691726052","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","33809","1691725159","1691732837"
﻿"MSEDGE.EXE-78F14B88.pf","MSEDGE.EXE","1691725995","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","33809","1691725159","1691732837"
﻿"MSEDGE.EXE-78F14B88.pf","MSEDGE.EXE","1691725574","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","33809","1691725159","1691732837"
﻿"MSEDGE.EXE-78F14B88.pf","MSEDGE.EXE","1691725173","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","33809","1691725159","1691732837"
﻿"MSEDGE.EXE-78F14B88.pf","MSEDGE.EXE","1691725148","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","33809","1691725159","1691732837"
﻿"MSEDGE.EXE-78F14B8A.pf","MSEDGE.EXE","1691732826","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","85935","1691725157","1691732837"
﻿"MSEDGE.EXE-78F14B8A.pf","MSEDGE.EXE","1691729661","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","85935","1691725157","1691732837"
﻿"MSEDGE.EXE-78F14B8A.pf","MSEDGE.EXE","1691729642","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","85935","1691725157","1691732837"
﻿"MSEDGE.EXE-78F14B8A.pf","MSEDGE.EXE","1691725573","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","85935","1691725157","1691732837"
﻿"MSEDGE.EXE-78F14B8A.pf","MSEDGE.EXE","1691725172","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","85935","1691725157","1691732837"
﻿"MSEDGE.EXE-78F14B8A.pf","MSEDGE.EXE","1691725147","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","3","85935","1691725157","1691732837"
﻿"MSEDGE.EXE-78F14B8C.pf","MSEDGE.EXE","1691745961","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","4976","1691705069","1691745961"
﻿"MSEDGE.EXE-78F14B8C.pf","MSEDGE.EXE","1691732712","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","4976","1691705069","1691745961"
﻿"MSEDGE.EXE-78F14B8C.pf","MSEDGE.EXE","1691729574","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","4976","1691705069","1691745961"
﻿"MSEDGE.EXE-78F14B8C.pf","MSEDGE.EXE","1691728369","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","4976","1691705069","1691745961"
﻿"MSEDGE.EXE-78F14B8C.pf","MSEDGE.EXE","1691726052","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","4976","1691705069","1691745961"
﻿"MSEDGE.EXE-78F14B8C.pf","MSEDGE.EXE","1691725993","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","4976","1691705069","1691745961"
﻿"MSEDGE.EXE-78F14B8C.pf","MSEDGE.EXE","1691725997","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","4976","1691705069","1691745961"
﻿"MSEDGE.EXE-78F14B8C.pf","MSEDGE.EXE","1691725848","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","4976","1691705069","1691745961"
﻿"MSEDGE.EXE-78F14B8D.pf","MSEDGE.EXE","1691746562","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","9997","1688103536","1691746562"
﻿"MSEDGE.EXE-78F14B8D.pf","MSEDGE.EXE","1691746142","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","9997","1688103536","1691746562"
﻿"MSEDGE.EXE-78F14B8D.pf","MSEDGE.EXE","1691745962","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","9997","1688103536","1691746562"
﻿"MSEDGE.EXE-78F14B8D.pf","MSEDGE.EXE","1691745962","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","9997","1688103536","1691746562"
﻿"MSEDGE.EXE-78F14B8D.pf","MSEDGE.EXE","1691745965","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","9997","1688103536","1691746562"
﻿"MSEDGE.EXE-78F14B8D.pf","MSEDGE.EXE","1691733428","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","9997","1688103536","1691746562"
﻿"MSEDGE.EXE-78F14B8D.pf","MSEDGE.EXE","1691732718","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","9997","1688103536","1691746562"
﻿"MSEDGE.EXE-78F14B8D.pf","MSEDGE.EXE","1691730262","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE","0","9997","1688103536","1691746562"
﻿"MSIEXEC.EXE-A2D55CB6.pf","MSIEXEC.EXE","1689319564","C:\WINDOWS\SYSTEM32\MSIEXEC.EXE","1","43988","1688105596","1689319574"
﻿"MSIEXEC.EXE-A2D55CB6.pf","MSIEXEC.EXE","1689319563","C:\WINDOWS\SYSTEM32\MSIEXEC.EXE","1","43988","1688105596","1689319574"
﻿"MSIEXEC.EXE-A2D55CB6.pf","MSIEXEC.EXE","1688629099","C:\WINDOWS\SYSTEM32\MSIEXEC.EXE","1","43988","1688105596","1689319574"
﻿"MSIEXEC.EXE-A2D55CB6.pf","MSIEXEC.EXE","1688627359","C:\WINDOWS\SYSTEM32\MSIEXEC.EXE","1","43988","1688105596","1689319574"
﻿"MSIEXEC.EXE-A2D55CB6.pf","MSIEXEC.EXE","1688627055","C:\WINDOWS\SYSTEM32\MSIEXEC.EXE","1","43988","1688105596","1689319574"
﻿"MSIEXEC.EXE-A2D55CB6.pf","MSIEXEC.EXE","1688625953","C:\WINDOWS\SYSTEM32\MSIEXEC.EXE","1","43988","1688105596","1689319574"
﻿"MSIEXEC.EXE-A2D55CB6.pf","MSIEXEC.EXE","1688625789","C:\WINDOWS\SYSTEM32\MSIEXEC.EXE","1","43988","1688105596","1689319574"
﻿"MSIEXEC.EXE-A2D55CB6.pf","MSIEXEC.EXE","1688365796","C:\WINDOWS\SYSTEM32\MSIEXEC.EXE","1","43988","1688105596","1689319574"
﻿"MSPDBSRV.EXE-69F54E89.pf","MSPDBSRV.EXE","1691744421","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\MSPDBSRV.EXE","0","10596","1691650621","1691744436"
﻿"MSPDBSRV.EXE-69F54E89.pf","MSPDBSRV.EXE","1691743246","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\MSPDBSRV.EXE","0","10596","1691650621","1691744436"
﻿"MSPDBSRV.EXE-69F54E89.pf","MSPDBSRV.EXE","1691742246","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\MSPDBSRV.EXE","0","10596","1691650621","1691744436"
﻿"MSPDBSRV.EXE-69F54E89.pf","MSPDBSRV.EXE","1691741264","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\MSPDBSRV.EXE","0","10596","1691650621","1691744436"
﻿"MSPDBSRV.EXE-69F54E89.pf","MSPDBSRV.EXE","1691732352","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\MSPDBSRV.EXE","0","10596","1691650621","1691744436"
﻿"MSPDBSRV.EXE-69F54E89.pf","MSPDBSRV.EXE","1691729465","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\MSPDBSRV.EXE","0","10596","1691650621","1691744436"
﻿"MSPDBSRV.EXE-69F54E89.pf","MSPDBSRV.EXE","1691728131","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\MSPDBSRV.EXE","0","10596","1691650621","1691744436"
﻿"MSPDBSRV.EXE-69F54E89.pf","MSPDBSRV.EXE","1691727151","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\MSPDBSRV.EXE","0","10596","1691650621","1691744436"
﻿"MSPDBSRV.EXE-AC591D22.pf","MSPDBSRV.EXE","1691650160","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO 11.0\COMMON7\IDE\MSPDBSRV.EXE","0","3833","1691650182","1691650182"
﻿"MSYS2-X86_64-20230718.EXE-D4F5D702.pf","MSYS2-X86_64-20230718.EXE","1689836349","C:\USERS\TEST\DOWNLOADS\MSYS2-X86_64-20230718.EXE","3","16203","1689836453","1689836453"
﻿"NGENTASK.EXE-4F8BD802.pf","NGENTASK.EXE","1691703143","C:\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGENTASK.EXE","0","17023","1691703133","1691703143"
