"record_id","app_name","app_id","user_name","user_sid","bytes_sent","bytes_recvd","network_adapter","network_adapter_guid","interfaceluid","timestamp"
﻿"114","microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe","349","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","14539","38163","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688110560"
﻿"115","Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c","352","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","216","0","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688110560"
﻿"116","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","497","437","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688110560"
﻿"117","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","15878060","447509609","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"118","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1297436","1117987","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"119","wuauserv","249","SYSTEM\NT AUTHORITY","S-1-5-18","521284","340824","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"120","InstallService","339","SYSTEM\NT AUTHORITY","S-1-5-18","2990","32617","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"121","LxpSvc","705","SYSTEM\NT AUTHORITY","S-1-5-18","2068","8039","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"122","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","47601","101915","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"123","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","343386","348065","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"124","c:\users\test\appdata\local\temp\go-build3394495356\b001\exe\main.exe","355","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","41866318","272922","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"125","TermService","342","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","524881","282877","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"126","wuauserv","249","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1383637","1181106","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"127","LicenseManager","248","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","4569","10424","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"128","InstallService","339","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3628","38551","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"129"," ","1"," "," ","68798992","2211267686","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"130","CryptSvc","256","SYSTEM\NT AUTHORITY","S-1-5-18","893","987","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"131","c:\windows\system32\rundll32.exe","706","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1294","5101","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"132","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","480","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"133","UsoSvc","707","SYSTEM\NT AUTHORITY","S-1-5-18","2490","5504","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"134","c:\windows\system32\taskhostw.exe","253","SYSTEM\NT AUTHORITY","S-1-5-18","1716","3475","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"135","WpnUserService_db13e","347","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2854","16974","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"136","wlidsvc","245","SYSTEM\NT AUTHORITY","S-1-5-18","12088","18207","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"137","c:\windows\system32\mousocoreworker.exe","252","SYSTEM\NT AUTHORITY","S-1-5-18","1981","3475","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"138","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","2798095","93760034","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"139","c:\windows\system32\mrt.exe","708","SYSTEM\NT AUTHORITY","S-1-5-18","2563","3216","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"140","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","14573","41484","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"141","c:\windows\system32\wuauclt.exe","709","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2714","8354","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"142","Microsoft.Windows.Search_1.14.7.19041_neutral_neutral_cw5n1h2txyewy","333","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3828","10090","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"143","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","7220","12291","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"144","microsoft.windowscommunicationsapps_16005.14326.21490.0_x64__8wekyb3d8bbwe","710","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","4505","21069","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"145","c:\windows\system32\wermgr.exe","711","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","7250","5405","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"146","c:\programdata\microsoft\windows defender\platform\4.18.23050.5-0\mpcmdrun.exe","712","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","3804937","73509","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"147","WinDefend","340","SYSTEM\NT AUTHORITY","S-1-5-18","61133","14782","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"148","LicenseManager","248","SYSTEM\NT AUTHORITY","S-1-5-18","32104","54575","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"149","c:\windows\system32\taskhostw.exe","253","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","6528","4589","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"150","wlidsvc","245","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","6041","9023","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"151","Microsoft.Windows.ContentDeliveryManager_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy","313","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3258","5041","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688114160"
﻿"152","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","312113","287479","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"153","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","56083","122733","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"154","c:\users\test\appdata\local\temp\go-build3394495356\b001\exe\main.exe","355","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","247236","228600","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"155","TermService","342","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","331102","244560","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"156","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","621","849","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"157"," ","1"," "," ","1076915","6919751","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"158","system\ipv6 control message","100","SYSTEM\NT AUTHORITY","S-1-5-18","0","172","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"159","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","720","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"160","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","24900","55282","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"161","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","2604","3677","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"162","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","16448","10256","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"163","WpnUserService_db13e","347","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2746","17431","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"164","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","497","437","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"165","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","13625","39972","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688117760"
﻿"166","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","363841","365781","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"167","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","37856","74049","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"168","c:\users\test\appdata\local\temp\go-build3394495356\b001\exe\main.exe","355","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","113519","104394","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"169","TermService","342","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","322118","184084","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"170"," ","1"," "," ","1117843","13773743","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"171","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","1020","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"172","c:\windows\explorer.exe","329","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","5052","34626","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"173","Microsoft.Windows.Search_1.14.7.19041_neutral_neutral_cw5n1h2txyewy","333","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","4726","14475","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"174","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","4925","7796","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"175","lfsvc","334","SYSTEM\NT AUTHORITY","S-1-5-18","1854","4541","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"176","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","63629","92413","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"177","c:\windows\system32\taskhostw.exe","253","SYSTEM\NT AUTHORITY","S-1-5-18","6074","14406","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"178","wisvc","254","SYSTEM\NT AUTHORITY","S-1-5-18","1981","4990","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"179","CryptSvc","256","SYSTEM\NT AUTHORITY","S-1-5-18","893","809","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"180","wuauserv","249","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","21884","534245","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"181","wuauserv","249","SYSTEM\NT AUTHORITY","S-1-5-18","20138","351367","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"182","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","67319","973183","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"183","WpnUserService_db13e","347","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1373","9468","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"184","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","13464","39893","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"185","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","637","809","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"186","ScDeviceEnum","344","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","0","0"," "," ","0x0","1688121480"
﻿"187","CertPropSvc","345","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","0","0"," "," ","0x0","1688121480"
﻿"188","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","497","437","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"189","Microsoft.Windows.ContentDeliveryManager_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy","313","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","4841","15561","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"190","system\ipv6 control message","100","SYSTEM\NT AUTHORITY","S-1-5-18","0","172","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688121480"
﻿"191","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","1794","4437","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688125080"
﻿"192","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","27216","62748","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688125080"
﻿"193","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","326675","310140","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688125080"
﻿"194","BITS","255","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","19557","414890","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688125080"
﻿"195"," ","1"," "," ","481170","4182231","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688125080"
﻿"196","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","18103","15316","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688125080"
﻿"197","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","13625","44382","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688125080"
﻿"198","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","420","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688125080"
﻿"199","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","418","570","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688125080"
﻿"200","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","10086","19566","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1688125080"
